ens_gene_id	cytoband
ENSG00000252777	1p35.3
ENSG00000198492	1p35.3
ENSG00000116329	1p35.3
ENSG00000233427	1p35.3
ENSG00000199756	1p35.3
ENSG00000159023	1p35.3
ENSG00000225616	1p35.3
ENSG00000206704	1p35.3
ENSG00000277958	1p35.3
ENSG00000253304	1p35.3
ENSG00000225750	1p35.3
ENSG00000116350	1p35.3
ENSG00000277916	1p35.3
ENSG00000116353	1p35.3
ENSG00000237934	1p35.3
ENSG00000060656	1p35.3
ENSG00000230523	1p35.3
ENSG00000225011	1p35.3
ENSG00000228176	1p35.3
ENSG00000270927	1p35.2
ENSG00000233399	1p35.2
ENSG00000233372	1p35.2
ENSG00000231251	1p35.2
ENSG00000236335	1p35.2
ENSG00000231949	1p35.2
ENSG00000162510	1p35.2
ENSG00000186056	1p35.2
ENSG00000162511	1p35.2
ENSG00000264773	1p35.2
ENSG00000229607	1p35.2
ENSG00000223382	1p35.2
ENSG00000222784	1p35.2
ENSG00000235143	1p35.2
ENSG00000162512	1p35.2
ENSG00000266210	1p35.2
ENSG00000134644	1p35.2
ENSG00000237329	1p35.2
ENSG00000232768	1p35.2
ENSG00000215900	1p35.2
ENSG00000225142	1p35.2
ENSG00000084628	1p35.2
ENSG00000060688	1p35.2
ENSG00000229447	1p35.2
ENSG00000121766	1p35.2
ENSG00000229044	1p35.2
ENSG00000121769	1p35.2
ENSG00000168528	1p35.2
ENSG00000215899	1p35.2
ENSG00000206981	1p35.2
ENSG00000260386	1p35.2
ENSG00000265961	1p35.2
ENSG00000229167	1p35.2
ENSG00000142910	1p35.2
ENSG00000121764	1p35.2
ENSG00000162517	1p35.2
ENSG00000235790	1p35.2
ENSG00000264078	1p35.2
ENSG00000084636	1p35.2
ENSG00000121753	1p35.2
ENSG00000266580	1p35.2
ENSG00000254545	1p35.2
ENSG00000134668	1p35.2
ENSG00000203620	1p35.2
ENSG00000269967	1p35.2
ENSG00000184007	1p35.2
ENSG00000228634	1p35.2
ENSG00000121774	1p35.2
ENSG00000203325	1p35.2
ENSG00000121775	1p35.2
ENSG00000266203	1p35.2
ENSG00000276493	1p35.2
ENSG00000025800	1p35.2
ENSG00000250135	1p35.2
ENSG00000084652	1p35.2
ENSG00000160050	1p35.2
ENSG00000224066	1p35.2
ENSG00000160051	1p35.2
ENSG00000222046	1p35.2
ENSG00000160055	1p35.2
ENSG00000084623	1p35.2
ENSG00000220785	1p35.2
ENSG00000183615	1p35.2
ENSG00000182866	1p35.2
ENSG00000277617	1p35.2
ENSG00000252450	1p35.2
ENSG00000116478	1p35.2,1p35.1
ENSG00000175130	1p35.1
ENSG00000233775	1p35.1
ENSG00000162526	1p35.1
ENSG00000225828	1p35.1
ENSG00000160058	1p35.1
ENSG00000224333	1p35.1
ENSG00000270850	1p35.1
ENSG00000229259	1p35.1
ENSG00000263529	1p35.1
ENSG00000254553	1p35.1
ENSG00000273274	1p35.1
ENSG00000160062	1p35.1
ENSG00000176261	1p35.1
ENSG00000200591	1p35.1
ENSG00000162521	1p35.1
ENSG00000162520	1p35.1
ENSG00000224409	1p35.1
ENSG00000162522	1p35.1
ENSG00000134684	1p35.1
ENSG00000116497	1p35.1
ENSG00000160097	1p35.1
ENSG00000121905	1p35.1
ENSG00000121900	1p35.1
ENSG00000116514	1p35.1
ENSG00000278966	1p35.1
ENSG00000217644	1p35.1
ENSG00000239670	1p35.1
ENSG00000236065	1p35.1
ENSG00000004455	1p35.1
ENSG00000276645	1p35.1
ENSG00000142920	1p35.1
ENSG00000278997	1p35.1
ENSG00000116525	1p35.1
ENSG00000279179	1p35.1
ENSG00000160094	1p35.1
ENSG00000270115	1p35.1
ENSG00000184389	1p35.1
ENSG00000225313	1p35.1
ENSG00000134686	1p35.1
ENSG00000222112	1p35.1
ENSG00000233246	1p35.1
ENSG00000234512	1p35.1
ENSG00000121903	1p35.1
ENSG00000235907	1p35.1
ENSG00000121904	1p35.1
ENSG00000227000	1p35.1
ENSG00000176256	1p35.1
ENSG00000231163	1p35.1
ENSG00000201148	1p35.1
ENSG00000142698	1p35.1
ENSG00000270241	1p35.1
ENSG00000207941	1p34.3
ENSG00000163866	1p34.3
ENSG00000189280	1p34.3
ENSG00000189433	1p34.3
ENSG00000255811	1p34.3
ENSG00000188910	1p34.3
ENSG00000187513	1p34.3
ENSG00000230163	1p34.3
ENSG00000116544	1p34.3
ENSG00000241014	1p34.3
ENSG00000271741	1p34.3
ENSG00000243749	1p34.3
ENSG00000163867	1p34.3
ENSG00000233940	1p34.3
ENSG00000197056	1p34.3
ENSG00000228348	1p34.3
ENSG00000116560	1p34.3
ENSG00000201868	1p34.3
ENSG00000146463	1p34.3
ENSG00000240374	1p34.3
ENSG00000201542	1p34.3
ENSG00000229994	1p34.3
ENSG00000227409	1p34.3
ENSG00000278702	1p34.3
ENSG00000142687	1p34.3
ENSG00000236274	1p34.3
ENSG00000020129	1p34.3
ENSG00000239636	1p34.3
ENSG00000116819	1p34.3
ENSG00000126067	1p34.3
ENSG00000142686	1p34.3
ENSG00000092853	1p34.3
ENSG00000232335	1p34.3
ENSG00000134698	1p34.3
ENSG00000092847	1p34.3
ENSG00000271164	1p34.3
ENSG00000271914	1p34.3
ENSG00000126070	1p34.3
ENSG00000271554	1p34.3
ENSG00000232862	1p34.3
ENSG00000092850	1p34.3
ENSG00000116863	1p34.3
ENSG00000171812	1p34.3
ENSG00000054116	1p34.3
ENSG00000116871	1p34.3
ENSG00000264592	1p34.3
ENSG00000054118	1p34.3
ENSG00000231849	1p34.3
ENSG00000214193	1p34.3
ENSG00000142694	1p34.3
ENSG00000116883	1p34.3
ENSG00000196182	1p34.3
ENSG00000181817	1p34.3
ENSG00000222821	1p34.3
ENSG00000116885	1p34.3
ENSG00000201448	1p34.3
ENSG00000116898	1p34.3
ENSG00000119535	1p34.3
ENSG00000230214	1p34.3
ENSG00000234481	1p34.3
ENSG00000163873	1p34.3
ENSG00000264698	1p34.3
ENSG00000207328	1p34.3
ENSG00000223944	1p34.3
ENSG00000252368	1p34.3
ENSG00000230451	1p34.3
ENSG00000233621	1p34.3
ENSG00000163874	1p34.3
ENSG00000163875	1p34.3
ENSG00000263675	1p34.3
ENSG00000163877	1p34.3
ENSG00000232273	1p34.3
ENSG00000237749	1p34.3
ENSG00000163879	1p34.3
ENSG00000134697	1p34.3
ENSG00000169218	1p34.3
ENSG00000116922	1p34.3
ENSG00000134690	1p34.3
ENSG00000183317	1p34.3
ENSG00000200421	1p34.3
ENSG00000214141	1p34.3
ENSG00000227416	1p34.3
ENSG00000185090	1p34.3
ENSG00000233728	1p34.3
ENSG00000196449	1p34.3
ENSG00000197982	1p34.3
ENSG00000188786	1p34.3
ENSG00000235673	1p34.3
ENSG00000204084	1p34.3
ENSG00000230955	1p34.3
ENSG00000252448	1p34.3
ENSG00000222282	1p34.3
ENSG00000277168	1p34.3
ENSG00000183431	1p34.3
ENSG00000212541	1p34.3
ENSG00000183386	1p34.3
ENSG00000183520	1p34.3
ENSG00000185668	1p34.3
ENSG00000224592	1p34.3
ENSG00000223589	1p34.3
ENSG00000265596	1p34.3
ENSG00000237290	1p34.3
ENSG00000275350	1p34.3
ENSG00000200796	1p34.3
ENSG00000238063	1p34.3
ENSG00000215895	1p34.3
ENSG00000116954	1p34.3
ENSG00000273637	1p34.3
ENSG00000228436	1p34.3
ENSG00000214114	1p34.3
ENSG00000274944	1p34.3
ENSG00000131233	1p34.3
ENSG00000158315	1p34.3
ENSG00000199963	1p34.3
ENSG00000207466	1p34.3
ENSG00000235549	1p34.3
ENSG00000174574	1p34.3
ENSG00000168653	1p34.3
ENSG00000127603	1p34.3
ENSG00000206654	1p34.3
ENSG00000222378	1p34.3
ENSG00000270040	1p34.3
ENSG00000226438	1p34.3
ENSG00000217897	1p34.3
ENSG00000183682	1p34.3
ENSG00000237624	1p34.3
ENSG00000182109	1p34.3
ENSG00000243970	1p34.3
ENSG00000090621	1p34.3
ENSG00000228060	1p34.3
ENSG00000201457	1p34.3
ENSG00000163909	1p34.2
ENSG00000225903	1p34.2
ENSG00000116981	1p34.2
ENSG00000116983	1p34.2
ENSG00000084072	1p34.2
ENSG00000225333	1p34.2
ENSG00000252413	1p34.2
ENSG00000116985	1p34.2
ENSG00000198754	1p34.2
ENSG00000261798	1p34.2
ENSG00000229213	1p34.2
ENSG00000043514	1p34.2
ENSG00000202222	1p34.2
ENSG00000116990	1p34.2
ENSG00000236546	1p34.2
ENSG00000207356	1p34.2
ENSG00000168389	1p34.2
ENSG00000228477	1p34.2
ENSG00000131236	1p34.2
ENSG00000131238	1p34.2
ENSG00000226745	1p34.2
ENSG00000117000	1p34.2
ENSG00000207508	1p34.2
ENSG00000188800	1p34.2
ENSG00000259943	1p34.2
ENSG00000084073	1p34.2
ENSG00000231296	1p34.2
ENSG00000049089	1p34.2
ENSG00000227311	1p34.2
ENSG00000084070	1p34.2
ENSG00000213172	1p34.2
ENSG00000187801	1p34.2
ENSG00000260920	1p34.2
ENSG00000279667	1p34.2
ENSG00000187815	1p34.2
ENSG00000238287	1p34.2
ENSG00000164002	1p34.2
ENSG00000227278	1p34.2
ENSG00000238186	1p34.2
ENSG00000117010	1p34.2
ENSG00000236505	1p34.2
ENSG00000233910	1p34.2
ENSG00000117016	1p34.2
ENSG00000237899	1p34.2
ENSG00000272145	1p34.2
ENSG00000066136	1p34.2
ENSG00000198974	1p34.2
ENSG00000207962	1p34.2
ENSG00000117013	1p34.2
ENSG00000264582	1p34.2
ENSG00000179862	1p34.2
ENSG00000229528	1p34.2
ENSG00000228940	1p34.2
ENSG00000233118	1p34.2
ENSG00000171793	1p34.2
ENSG00000281207	1p34.2
ENSG00000171790	1p34.2
ENSG00000010803	1p34.2
ENSG00000215893	1p34.2
ENSG00000235358	1p34.2
ENSG00000213987	1p34.2
ENSG00000204060	1p34.2
ENSG00000229901	1p34.2
ENSG00000252563	1p34.2
ENSG00000127129	1p34.2
ENSG00000127124	1p34.2
ENSG00000230881	1p34.2
ENSG00000230638	1p34.2
ENSG00000227538	1p34.2
ENSG00000228776	1p34.2
ENSG00000044012	1p34.2
ENSG00000197273	1p34.2
ENSG00000198815	1p34.2
ENSG00000227527	1p34.2
ENSG00000177181	1p34.2
ENSG00000235002	1p34.2
ENSG00000066185	1p34.2
ENSG00000127125	1p34.2
ENSG00000186409	1p34.2
ENSG00000230116	1p34.2
ENSG00000236876	1p34.2
ENSG00000200254	1p34.2
ENSG00000236180	1p34.2
ENSG00000171960	1p34.2
ENSG00000234917	1p34.2
ENSG00000065978	1p34.2
ENSG00000164007	1p34.2
ENSG00000117385	1p34.2
ENSG00000164008	1p34.2
ENSG00000283580	1p34.2
ENSG00000228452	1p34.2
ENSG00000274386	1p34.2
ENSG00000177868	1p34.2
ENSG00000164010	1p34.2
ENSG00000228192	1p34.2
ENSG00000164011	1p34.2
ENSG00000233708	1p34.2
ENSG00000237090	1p34.2
ENSG00000225099	1p34.2
ENSG00000117394	1p34.2
ENSG00000227533	1p34.2
ENSG00000207256	1p34.2
ENSG00000283136	1p34.2
ENSG00000277513	1p34.2
ENSG00000186973	1p34.2
ENSG00000117395	1p34.2
ENSG00000243710	1p34.2
ENSG00000199240	1p34.2
ENSG00000179178	1p34.2
ENSG00000253313	1p34.2
ENSG00000066056	1p34.2
ENSG00000117400	1p34.2
ENSG00000234694	1p34.2
ENSG00000117399	1p34.2
ENSG00000066322	1p34.2
ENSG00000159479	1p34.2
ENSG00000229431	1p34.2
ENSG00000198198	1p34.2
ENSG00000229372	1p34.2
ENSG00000274975	1p34.2
ENSG00000178922	1p34.2
ENSG00000229348	1p34.2
ENSG00000142949	1p34.2
ENSG00000066135	1p34.2,1p34.1
ENSG00000236200	1p34.2,1p34.1
ENSG00000126091	1p34.1
ENSG00000229444	1p34.1
ENSG00000283414	1p34.1
ENSG00000233674	1p34.1
ENSG00000283477	1p34.1
ENSG00000224751	1p34.1
ENSG00000117407	1p34.1
ENSG00000237950	1p34.1
ENSG00000117408	1p34.1
ENSG00000132768	1p34.1
ENSG00000117410	1p34.1
ENSG00000117411	1p34.1
ENSG00000159214	1p34.1
ENSG00000196517	1p34.1
ENSG00000230615	1p34.1
ENSG00000227163	1p34.1
ENSG00000271647	1p34.1
ENSG00000239560	1p34.1
ENSG00000171872	1p34.1
ENSG00000233514	1p34.1
ENSG00000283039	1p34.1
ENSG00000226804	1p34.1
ENSG00000200171	1p34.1
ENSG00000238037	1p34.1
ENSG00000227994	1p34.1
ENSG00000271329	1p34.1
ENSG00000178028	1p34.1
ENSG00000117419	1p34.1
ENSG00000233602	1p34.1
ENSG00000199385	1p34.1
ENSG00000187147	1p34.1
ENSG00000263381	1p34.1
ENSG00000126106	1p34.1
ENSG00000198520	1p34.1
ENSG00000199377	1p34.1
ENSG00000200169	1p34.1
ENSG00000142945	1p34.1
ENSG00000225721	1p34.1
ENSG00000142937	1p34.1
ENSG00000264294	1p34.1
ENSG00000200913	1p34.1
ENSG00000202031	1p34.1
ENSG00000281859	1p34.1
ENSG00000207421	1p34.1
ENSG00000234093	1p34.1
ENSG00000142959	1p34.1
ENSG00000173846	1p34.1
ENSG00000188396	1p34.1
ENSG00000222009	1p34.1
ENSG00000117425	1p34.1
ENSG00000202444	1p34.1
ENSG00000226499	1p34.1
ENSG00000070785	1p34.1
ENSG00000253039	1p34.1
ENSG00000229815	1p34.1
ENSG00000232369	1p34.1
ENSG00000268949	1p34.1
ENSG00000126107	1p34.1
ENSG00000126088	1p34.1
ENSG00000162415	1p34.1
ENSG00000234315	1p34.1
ENSG00000281912	1p34.1
ENSG00000186603	1p34.1
ENSG00000132781	1p34.1
ENSG00000132773	1p34.1
ENSG00000070759	1p34.1
ENSG00000236872	1p34.1
ENSG00000280670	1p34.1
ENSG00000132763	1p34.1
ENSG00000117450	1p34.1
ENSG00000234379	1p34.1
ENSG00000117448	1p34.1
ENSG00000281133	1p34.1
ENSG00000280836	1p34.1
ENSG00000132780	1p34.1
ENSG00000281112	1p34.1
ENSG00000281825	1p34.1
ENSG00000159588	1p34.1
ENSG00000159592	1p34.1
ENSG00000225447	1p34.1
ENSG00000234329	1p34.1
ENSG00000159596	1p34.1
ENSG00000197429	1p34.1
ENSG00000230896	1p34.1
ENSG00000236111	1p34.1
ENSG00000086015	1p34.1
ENSG00000232467	1p34.1
ENSG00000117461	1p34.1
ENSG00000278139	1p34.1
ENSG00000226957	1p34.1
ENSG00000233114	1p34.1
ENSG00000227857	1p34.1
ENSG00000117472	1p34.1
ENSG00000250719	1p34.1
ENSG00000085998	1p34.1
ENSG00000171357	1p34.1
ENSG00000085999	1p34.1
ENSG00000132128	1p34.1,1p33
ENSG00000173660	1p33
ENSG00000117481	1p33
ENSG00000225779	1p33
ENSG00000117480	1p33
ENSG00000232022	1p33
ENSG00000224863	1p33
ENSG00000197587	1p33
ENSG00000282881	1p33
ENSG00000269956	1p33
ENSG00000162456	1p33
ENSG00000079277	1p33
ENSG00000142961	1p33
ENSG00000123472	1p33
ENSG00000233647	1p33
ENSG00000186118	1p33
ENSG00000228237	1p33
ENSG00000159658	1p33
ENSG00000236476	1p33
ENSG00000142973	1p33
ENSG00000154198	1p33
ENSG00000238145	1p33
ENSG00000187048	1p33
ENSG00000259832	1p33
ENSG00000261196	1p33
ENSG00000261593	1p33
ENSG00000261290	1p33
ENSG00000186377	1p33
ENSG00000186160	1p33
ENSG00000225154	1p33
ENSG00000225506	1p33
ENSG00000162365	1p33
ENSG00000225514	1p33
ENSG00000224805	1p33
ENSG00000162366	1p33
ENSG00000162367	1p33
ENSG00000226252	1p33
ENSG00000123473	1p33
ENSG00000162368	1p33
ENSG00000225762	1p33
ENSG00000186790	1p33
ENSG00000237424	1p33
ENSG00000186564	1p33
ENSG00000271355	1p33
ENSG00000229554	1p33
ENSG00000227883	1p33
ENSG00000227947	1p33
ENSG00000269113	1p33
ENSG00000223814	1p33
ENSG00000225028	1p33
ENSG00000226133	1p33
ENSG00000231413	1p33
ENSG00000237180	1p33
ENSG00000242267	1p33
ENSG00000279096	1p33
ENSG00000223720	1p33
ENSG00000117834	1p33
ENSG00000272491	1p33
ENSG00000279214	1p33
ENSG00000132122	1p33
ENSG00000224986	1p33
ENSG00000206700	1p33
ENSG00000235105	1p33
ENSG00000223175	1p33
ENSG00000232514	1p33
ENSG00000186094	1p33
ENSG00000162373	1p33
ENSG00000229846	1p33
ENSG00000230114	1p33
ENSG00000225623	1p33
ENSG00000237478	1p33
ENSG00000215887	1p33
ENSG00000279324	1p33
ENSG00000233595	1p33
ENSG00000162374	1p33,1p32.3
ENSG00000230828	1p33
ENSG00000237337	1p33
ENSG00000233407	1p32.3
ENSG00000234080	1p32.3
ENSG00000229316	1p32.3
ENSG00000225671	1p32.3
ENSG00000142700	1p32.3
ENSG00000185104	1p32.3
ENSG00000225767	1p32.3
ENSG00000207194	1p32.3
ENSG00000230585	1p32.3
ENSG00000237130	1p32.3
ENSG00000123080	1p32.3
ENSG00000265538	1p32.3
ENSG00000275816	1p32.3
ENSG00000204006	1p32.3
ENSG00000200262	1p32.3
ENSG00000213478	1p32.3
ENSG00000203356	1p32.3
ENSG00000123091	1p32.3
ENSG00000233406	1p32.3
ENSG00000236434	1p32.3
ENSG00000085831	1p32.3
ENSG00000261664	1p32.3
ENSG00000085832	1p32.3
ENSG00000232027	1p32.3
ENSG00000206595	1p32.3
ENSG00000238140	1p32.3
ENSG00000227070	1p32.3
ENSG00000252032	1p32.3
ENSG00000227742	1p32.3
ENSG00000117859	1p32.3
ENSG00000236973	1p32.3
ENSG00000232846	1p32.3
ENSG00000212624	1p32.3
ENSG00000078618	1p32.3
ENSG00000266993	1p32.3
ENSG00000272175	1p32.3
ENSG00000230604	1p32.3
ENSG00000169213	1p32.3
ENSG00000200839	1p32.3
ENSG00000229032	1p32.3
ENSG00000264613	1p32.3
ENSG00000117862	1p32.3
ENSG00000198841	1p32.3
ENSG00000223390	1p32.3
ENSG00000228369	1p32.3
ENSG00000134717	1p32.3
ENSG00000157077	1p32.3
ENSG00000241745	1p32.3
ENSG00000228407	1p32.3
ENSG00000223429	1p32.3
ENSG00000224255	1p32.3
ENSG00000236004	1p32.3
ENSG00000237663	1p32.3
ENSG00000213735	1p32.3
ENSG00000154222	1p32.3
ENSG00000272100	1p32.3
ENSG00000224680	1p32.3
ENSG00000085840	1p32.3
ENSG00000134748	1p32.3
ENSG00000134744	1p32.3
ENSG00000272371	1p32.3
ENSG00000236290	1p32.3
ENSG00000116157	1p32.3
ENSG00000182183	1p32.3
ENSG00000162377	1p32.3
ENSG00000233664	1p32.3
ENSG00000239640	1p32.3
ENSG00000162378	1p32.3
ENSG00000252018	1p32.3
ENSG00000228929	1p32.3
ENSG00000206627	1p32.3
ENSG00000203995	1p32.3
ENSG00000242391	1p32.3
ENSG00000121310	1p32.3
ENSG00000230953	1p32.3
ENSG00000231866	1p32.3
ENSG00000116171	1p32.3
ENSG00000264834	1p32.3
ENSG00000266188	1p32.3
ENSG00000265815	1p32.3
ENSG00000237279	1p32.3
ENSG00000236360	1p32.3
ENSG00000226147	1p32.3
ENSG00000279054	1p32.3
ENSG00000174348	1p32.3
ENSG00000232993	1p32.3
ENSG00000227644	1p32.3
ENSG00000162383	1p32.3
ENSG00000235563	1p32.3
ENSG00000277397	1p32.3
ENSG00000157184	1p32.3
ENSG00000236723	1p32.3
ENSG00000162384	1p32.3
ENSG00000259818	1p32.3
ENSG00000162385	1p32.3
ENSG00000226754	1p32.3
ENSG00000157193	1p32.3
ENSG00000234578	1p32.3
ENSG00000228838	1p32.3
ENSG00000225030	1p32.3
ENSG00000232762	1p32.3
ENSG00000225675	1p32.3
ENSG00000226938	1p32.3
ENSG00000230138	1p32.3
ENSG00000236253	1p32.3
ENSG00000143006	1p32.3
ENSG00000174332	1p32.3
ENSG00000239007	1p32.3
ENSG00000058804	1p32.3
ENSG00000201003	1p32.3
ENSG00000229687	1p32.3
ENSG00000058799	1p32.3
ENSG00000211452	1p32.3
ENSG00000081870	1p32.3
ENSG00000116212	1p32.3
ENSG00000219102	1p32.3
ENSG00000203985	1p32.3
ENSG00000116209	1p32.3
ENSG00000280378	1p32.3
ENSG00000116205	1p32.3
ENSG00000225183	1p32.3
ENSG00000279049	1p32.3
ENSG00000256407	1p32.3
ENSG00000157211	1p32.3
ENSG00000280425	1p32.3
ENSG00000215883	1p32.3
ENSG00000116221	1p32.3
ENSG00000157216	1p32.3
ENSG00000198711	1p32.3
ENSG00000225632	1p32.3
ENSG00000232245	1p32.3
ENSG00000235741	1p32.3
ENSG00000237173	1p32.3
ENSG00000227453	1p32.3
ENSG00000162390	1p32.3
ENSG00000162391	1p32.3
ENSG00000230728	1p32.3
ENSG00000184313	1p32.3
ENSG00000271723	1p32.3
ENSG00000243725	1p32.3
ENSG00000162396	1p32.3
ENSG00000006555	1p32.3
ENSG00000237453	1p32.3
ENSG00000162398	1p32.3
ENSG00000116133	1p32.3
ENSG00000242396	1p32.3
ENSG00000233203	1p32.3
ENSG00000143001	1p32.3
ENSG00000233271	1p32.3
ENSG00000162399	1p32.3
ENSG00000169174	1p32.3
ENSG00000162402	1p32.3
ENSG00000231090	1p32.3
ENSG00000231095	1p32.3
ENSG00000265822	1p32.3
ENSG00000231900	1p32.3
ENSG00000232198	1p32.3
ENSG00000199831	1p32.3
ENSG00000252162	1p32.3
ENSG00000272051	1p32.3
ENSG00000234810	1p32.3,1p32.2
ENSG00000230250	1p32.2
ENSG00000227104	1p32.2
ENSG00000233079	1p32.2
ENSG00000235612	1p32.2
ENSG00000229871	1p32.2
ENSG00000260971	1p32.2
ENSG00000223956	1p32.2
ENSG00000162407	1p32.2
ENSG00000236776	1p32.2
ENSG00000224980	1p32.2
ENSG00000225475	1p32.2
ENSG00000162409	1p32.2
ENSG00000187889	1p32.2
ENSG00000229913	1p32.2
ENSG00000157131	1p32.2
ENSG00000021852	1p32.2
ENSG00000236341	1p32.2
ENSG00000173406	1p32.2,1p32.1
ENSG00000227935	1p32.2
ENSG00000236888	1p32.2
ENSG00000226759	1p32.2
ENSG00000229887	1p32.2
ENSG00000223416	1p32.2
ENSG00000235038	1p32.2
ENSG00000230546	1p32.2
ENSG00000233216	1p32.2
ENSG00000162600	1p32.2,1p32.1
ENSG00000270209	1p32.1
ENSG00000264128	1p32.1
ENSG00000184292	1p32.1
ENSG00000185839	1p32.1
ENSG00000162601	1p32.1
ENSG00000283445	1p32.1
ENSG00000177606	1p32.1
ENSG00000234807	1p32.1
ENSG00000272226	1p32.1
ENSG00000231740	1p32.1
ENSG00000232453	1p32.1
ENSG00000237352	1p32.1
ENSG00000228121	1p32.1
ENSG00000241042	1p32.1
ENSG00000235215	1p32.1
ENSG00000224609	1p32.1
ENSG00000270457	1p32.1
ENSG00000172456	1p32.1
ENSG00000266150	1p32.1
ENSG00000226883	1p32.1
ENSG00000134709	1p32.1
ENSG00000134716	1p32.1
ENSG00000265535	1p32.1
ENSG00000162598	1p32.1
ENSG00000229332	1p32.1
ENSG00000238242	1p32.1
ENSG00000226476	1p32.1
ENSG00000231252	1p32.1,1p31.3
ENSG00000162599	1p31.3
ENSG00000237928	1p31.3
ENSG00000270742	1p31.3
ENSG00000237853	1p31.3
ENSG00000223920	1p31.3
ENSG00000162604	1p31.3
ENSG00000271200	1p31.3
ENSG00000132849	1p31.3
ENSG00000200575	1p31.3
ENSG00000212360	1p31.3
ENSG00000236646	1p31.3
ENSG00000242860	1p31.3
ENSG00000263908	1p31.3
ENSG00000283690	1p31.3
ENSG00000234204	1p31.3
ENSG00000234088	1p31.3
ENSG00000240563	1p31.3
ENSG00000237227	1p31.3
ENSG00000200174	1p31.3
ENSG00000132854	1p31.3
ENSG00000201153	1p31.3
ENSG00000162607	1p31.3
ENSG00000116641	1p31.3
ENSG00000270549	1p31.3
ENSG00000132855	1p31.3
ENSG00000278967	1p31.3
ENSG00000213703	1p31.3
ENSG00000235545	1p31.3
ENSG00000125703	1p31.3
ENSG00000234318	1p31.3
ENSG00000237163	1p31.3
ENSG00000229537	1p31.3
ENSG00000227485	1p31.3
ENSG00000229225	1p31.3
ENSG00000203605	1p31.3
ENSG00000224209	1p31.3
ENSG00000252259	1p31.3
ENSG00000228734	1p31.3
ENSG00000223683	1p31.3
ENSG00000230798	1p31.3
ENSG00000187140	1p31.3
ENSG00000275836	1p31.3
ENSG00000252784	1p31.3
ENSG00000236674	1p31.3
ENSG00000088035	1p31.3
ENSG00000142856	1p31.3
ENSG00000203965	1p31.3
ENSG00000264271	1p31.3
ENSG00000251720	1p31.3
ENSG00000116652	1p31.3
ENSG00000276884	1p31.3
ENSG00000278287	1p31.3
ENSG00000277565	1p31.3
ENSG00000275823	1p31.3
ENSG00000277689	1p31.3
ENSG00000274199	1p31.3
ENSG00000079739	1p31.3
ENSG00000244256	1p31.3
ENSG00000185483	1p31.3
ENSG00000177452	1p31.3
ENSG00000228056	1p31.3
ENSG00000207190	1p31.3
ENSG00000200508	1p31.3
ENSG00000223949	1p31.3
ENSG00000177414	1p31.3
ENSG00000238653	1p31.3
ENSG00000158966	1p31.3
ENSG00000264470	1p31.3
ENSG00000162437	1p31.3
ENSG00000162434	1p31.3
ENSG00000234784	1p31.3
ENSG00000233877	1p31.3
ENSG00000226891	1p31.3
ENSG00000185031	1p31.3
ENSG00000272506	1p31.3
ENSG00000212257	1p31.3
ENSG00000265996	1p31.3
ENSG00000199135	1p31.3
ENSG00000231485	1p31.3
ENSG00000235804	1p31.3
ENSG00000234496	1p31.3
ENSG00000162433	1p31.3
ENSG00000231622	1p31.3
ENSG00000116675	1p31.3
ENSG00000229294	1p31.3
ENSG00000234144	1p31.3
ENSG00000222624	1p31.3
ENSG00000213625	1p31.3
ENSG00000116678	1p31.3
ENSG00000237852	1p31.3
ENSG00000224570	1p31.3
ENSG00000239319	1p31.3
ENSG00000184588	1p31.3
ENSG00000227466	1p31.3
ENSG00000223152	1p31.3
ENSG00000118473	1p31.3
ENSG00000264720	1p31.3
ENSG00000248458	1p31.3
ENSG00000152760	1p31.3
ENSG00000172410	1p31.3
ENSG00000152763	1p31.3
ENSG00000231080	1p31.3
ENSG00000198160	1p31.3
ENSG00000116704	1p31.3
ENSG00000203963	1p31.3
ENSG00000252433	1p31.3
ENSG00000275678	1p31.3
ENSG00000162594	1p31.3
ENSG00000253074	1p31.3
ENSG00000252116	1p31.3
ENSG00000228523	1p31.3
ENSG00000081985	1p31.3
ENSG00000142864	1p31.3
ENSG00000223263	1p31.3
ENSG00000235200	1p31.3
ENSG00000207504	1p31.3
ENSG00000238139	1p31.3
ENSG00000242482	1p31.3
ENSG00000232048	1p31.3
ENSG00000116717	1p31.3
ENSG00000172380	1p31.3
ENSG00000238778	1p31.3
ENSG00000232284	1p31.3
ENSG00000235055	1p31.3
ENSG00000162595	1p31.3
ENSG00000228431	1p31.3
ENSG00000116729	1p31.3
ENSG00000234383	1p31.3
ENSG00000221203	1p31.3
ENSG00000229133	1p31.3
ENSG00000225242	1p31.3
ENSG00000237622	1p31.3
ENSG00000229440	1p31.3
ENSG00000116745	1p31.3
ENSG00000024526	1p31.3
ENSG00000233589	1p31.3
ENSG00000234264	1p31.3,1p31.2
ENSG00000225167	1p31.2
ENSG00000223883	1p31.2
ENSG00000235446	1p31.2
ENSG00000229639	1p31.1
ENSG00000033122	1p31.1
ENSG00000270615	1p31.1
ENSG00000240692	1p31.1
ENSG00000229359	1p31.1
ENSG00000237919	1p31.1
ENSG00000066557	1p31.1
ENSG00000244389	1p31.1
ENSG00000116754	1p31.1
ENSG00000228988	1p31.1
ENSG00000118454	1p31.1
ENSG00000197568	1p31.1
ENSG00000226088	1p31.1
ENSG00000279230	1p31.1
ENSG00000116761	1p31.1
